PID,abs_velocity_mm_yr,stability_level,agent_predicted_level,recommended_action
754,91.91211875,4,4,FIELD INSPECTION
754,51.94362291666669,4,4,FIELD INSPECTION
754,16.649312500000008,3,3,ENHANCED MONITORING
754,3.853387500000013,2,3,ENHANCED MONITORING
754,20.837512500000006,3,3,ENHANCED MONITORING
754,5.720220833333319,2,3,ENHANCED MONITORING
754,19.73871875,3,3,ENHANCED MONITORING
754,58.19244166666666,4,4,FIELD INSPECTION
754,0.2972729166666663,1,3,ENHANCED MONITORING
754,65.24379583333335,4,4,FIELD INSPECTION
754,28.854749999999996,3,3,ENHANCED MONITORING
754,10.305630208333339,3,3,ENHANCED MONITORING
754,22.044359375000028,3,3,ENHANCED MONITORING
754,6.493840625000004,2,3,ENHANCED MONITORING
754,6.701322916666676,2,3,ENHANCED MONITORING
754,15.072649999999998,3,3,ENHANCED MONITORING
754,7.228906250000004,2,3,ENHANCED MONITORING
754,7.5545874999999825,2,3,ENHANCED MONITORING
754,47.357706250000014,4,4,FIELD INSPECTION
754,79.19431666666665,4,4,FIELD INSPECTION
754,112.27379166666667,5,5,REINFORCE / ALARM
754,50.34565416666666,5,5,REINFORCE / ALARM
754,28.789816666666685,4,5,REINFORCE / ALARM
754,27.982208333333364,3,3,ENHANCED MONITORING
754,91.59252500000001,5,5,REINFORCE / ALARM
754,23.6519666666667,3,3,ENHANCED MONITORING
754,65.26611666666666,4,4,FIELD INSPECTION
754,5.8582041666667095,2,3,ENHANCED MONITORING
754,74.54143750000001,4,4,FIELD INSPECTION
754,24.18766666666667,3,3,ENHANCED MONITORING
754,89.39899583333329,5,5,REINFORCE / ALARM
754,51.9933375,4,4,FIELD INSPECTION
754,144.967725,5,5,REINFORCE / ALARM
754,1.0003791666666804,1,3,ENHANCED MONITORING
754,13.061745833333353,3,3,ENHANCED MONITORING
754,3.0883916666666806,2,3,ENHANCED MONITORING
754,69.458375,4,4,FIELD INSPECTION
754,14.904229166666644,4,3,ENHANCED MONITORING
754,0.24552916666666627,1,3,ENHANCED MONITORING
754,35.073131249999996,4,4,FIELD INSPECTION
754,7.454143749999983,2,3,ENHANCED MONITORING
754,8.86441458333335,2,3,ENHANCED MONITORING
754,35.344024999999995,4,4,FIELD INSPECTION
754,41.37978125,4,4,FIELD INSPECTION
754,39.196397916666676,4,4,FIELD INSPECTION
754,19.278097916666667,3,3,ENHANCED MONITORING
754,15.823441666666705,3,3,ENHANCED MONITORING
754,16.521475,3,3,ENHANCED MONITORING
754,99.15725833333336,4,5,REINFORCE / ALARM
759,35.97813958333333,4,4,FIELD INSPECTION
759,2.8702562499999993,2,3,ENHANCED MONITORING
759,19.03764166666667,3,3,ENHANCED MONITORING
759,8.068981249999995,2,3,ENHANCED MONITORING
759,3.94216354166667,2,3,ENHANCED MONITORING
759,33.39348854166666,4,4,FIELD INSPECTION
759,27.421651041666667,3,3,ENHANCED MONITORING
759,22.767757291666666,3,3,ENHANCED MONITORING
759,17.222044791666665,3,3,ENHANCED MONITORING
759,39.495192708333335,4,4,FIELD INSPECTION
759,21.90586875,4,3,ENHANCED MONITORING
759,56.89073125000001,4,4,FIELD INSPECTION
759,41.268177083333335,4,4,FIELD INSPECTION
759,0.2262520833333331,1,3,ENHANCED MONITORING
759,0.6341145833333334,1,3,ENHANCED MONITORING
759,41.57052291666667,4,4,FIELD INSPECTION
759,28.184110416666673,3,3,ENHANCED MONITORING
759,27.947712500000005,3,3,ENHANCED MONITORING
759,29.046506249999993,3,3,ENHANCED MONITORING
759,19.97410208333333,3,3,ENHANCED MONITORING
759,5.019143750000008,2,3,ENHANCED MONITORING
759,5.403670833333332,2,3,ENHANCED MONITORING
759,28.186139583333333,3,3,ENHANCED MONITORING
759,0.6990479166666622,1,3,ENHANCED MONITORING
759,16.1014375,3,3,ENHANCED MONITORING
759,2.1296104166666687,2,3,ENHANCED MONITORING
759,46.727650000000004,4,4,FIELD INSPECTION
759,29.08100208333333,3,3,ENHANCED MONITORING
759,51.68388958333333,4,4,FIELD INSPECTION
759,48.616804166666675,4,4,FIELD INSPECTION
759,9.249956250000002,2,3,ENHANCED MONITORING
759,20.494583333333335,3,3,ENHANCED MONITORING
759,40.15923750000001,4,4,FIELD INSPECTION
759,14.914375000000005,3,3,ENHANCED MONITORING
759,31.251195833333327,4,3,ENHANCED MONITORING
759,1.6446395833333252,1,3,ENHANCED MONITORING
759,8.388575000000008,2,3,ENHANCED MONITORING
759,21.538589583333337,3,3,ENHANCED MONITORING
759,19.51551041666666,4,3,ENHANCED MONITORING
759,6.5613104166666645,2,3,ENHANCED MONITORING
759,19.203018750000002,3,3,ENHANCED MONITORING
759,51.027454166666665,4,4,FIELD INSPECTION
759,33.6943125,4,4,FIELD INSPECTION
759,27.031543749999997,3,3,ENHANCED MONITORING
759,8.46669791666666,2,3,ENHANCED MONITORING
759,30.897106250000004,4,3,ENHANCED MONITORING
759,25.241818749999997,3,3,ENHANCED MONITORING
759,3.5561145833333363,2,3,ENHANCED MONITORING
759,13.785143750000003,3,3,ENHANCED MONITORING
759,0.6229541666666661,1,3,ENHANCED MONITORING
759,4.242987499999997,2,3,ENHANCED MONITORING
759,2.1904854166666703,2,3,ENHANCED MONITORING
759,69.17530624999999,4,4,FIELD INSPECTION
759,19.452606250000002,4,3,ENHANCED MONITORING
759,41.14135416666667,4,4,FIELD INSPECTION
759,117.37105833333332,5,5,REINFORCE / ALARM
759,60.19522916666667,4,4,FIELD INSPECTION
759,31.581950000000003,4,4,FIELD INSPECTION
759,6.432458333333329,2,3,ENHANCED MONITORING
759,96.65529583333334,5,5,REINFORCE / ALARM
759,16.077087499999994,4,3,ENHANCED MONITORING
759,47.947179166666665,4,4,FIELD INSPECTION
759,141.99499583333332,5,5,REINFORCE / ALARM
759,64.6796875,4,4,FIELD INSPECTION
759,86.35930416666667,4,4,FIELD INSPECTION
759,55.779762500000004,4,4,FIELD INSPECTION
759,28.564579166666665,4,5,REINFORCE / ALARM
759,79.10909166666666,5,5,REINFORCE / ALARM
759,105.55724999999997,5,5,REINFORCE / ALARM
759,139.21300833333333,5,5,REINFORCE / ALARM
759,61.59941250000001,4,4,FIELD INSPECTION
759,15.002643749999978,3,3,ENHANCED MONITORING
759,53.60753958333334,4,4,FIELD INSPECTION
759,14.351281250000019,4,3,ENHANCED MONITORING
759,6.210264583333351,2,3,ENHANCED MONITORING
759,21.5487354166667,3,3,ENHANCED MONITORING
759,44.421502083333316,4,4,FIELD INSPECTION
759,89.7480125,4,4,FIELD INSPECTION
759,4.36473749999999,3,3,ENHANCED MONITORING
759,5.1824916666666665,2,3,ENHANCED MONITORING
760,6.111850000000001,2,3,ENHANCED MONITORING
760,11.807720833333335,3,3,ENHANCED MONITORING
760,1.3493958333333325,1,3,ENHANCED MONITORING
760,19.838147916666667,3,3,ENHANCED MONITORING
760,18.199595833333337,3,3,ENHANCED MONITORING
760,28.905479166666662,3,3,ENHANCED MONITORING
760,12.769545833333334,3,3,ENHANCED MONITORING
760,11.448051041666668,3,3,ENHANCED MONITORING
760,57.903792708333334,4,4,FIELD INSPECTION
760,59.455090625000004,4,4,FIELD INSPECTION
760,40.7436375,4,4,FIELD INSPECTION
760,3.327833333333333,2,3,ENHANCED MONITORING
760,11.943674999999999,3,3,ENHANCED MONITORING
760,7.054397916666667,2,3,ENHANCED MONITORING
760,2.7464770833333354,2,3,ENHANCED MONITORING
760,9.822181250000002,2,3,ENHANCED MONITORING
760,14.301566666666666,3,3,ENHANCED MONITORING
760,11.118818750000003,3,3,ENHANCED MONITORING
760,27.39679375,3,3,ENHANCED MONITORING
760,20.147595833333334,3,3,ENHANCED MONITORING
760,4.6762145833333335,2,3,ENHANCED MONITORING
760,20.927810416666663,3,3,ENHANCED MONITORING
760,0.29524374999999825,1,3,ENHANCED MONITORING
760,7.1183166666666695,2,3,ENHANCED MONITORING
760,88.13583958333334,4,4,FIELD INSPECTION
760,121.3786625,5,5,REINFORCE / ALARM
760,120.99210625,5,5,REINFORCE / ALARM
760,36.857783333333344,4,4,FIELD INSPECTION
760,26.666293749999994,3,3,ENHANCED MONITORING
760,19.390716666666673,3,3,ENHANCED MONITORING
760,27.416070833333336,3,3,ENHANCED MONITORING
760,25.695337500000004,3,3,ENHANCED MONITORING
760,6.499420833333342,2,3,ENHANCED MONITORING
760,32.49101666666667,4,4,FIELD INSPECTION
760,24.242454166666665,3,3,ENHANCED MONITORING
760,19.843220833333337,3,3,ENHANCED MONITORING
760,17.748106250000003,3,3,ENHANCED MONITORING
760,25.13883854166667,3,3,ENHANCED MONITORING
760,3.42168229166667,2,3,ENHANCED MONITORING
760,8.617363541666672,2,3,ENHANCED MONITORING
760,2.8631541666666727,2,3,ENHANCED MONITORING
760,28.09178333333333,3,3,ENHANCED MONITORING
760,27.13198749999999,3,3,ENHANCED MONITORING
760,11.192883333333326,3,3,ENHANCED MONITORING
760,28.90953749999999,3,4,FIELD INSPECTION
760,37.13679375,4,4,FIELD INSPECTION
760,12.390091666666672,3,3,ENHANCED MONITORING
760,6.409122916666653,2,3,ENHANCED MONITORING
760,14.897127083333345,3,3,ENHANCED MONITORING
760,26.524252083333334,3,3,ENHANCED MONITORING
760,9.997704166666686,2,3,ENHANCED MONITORING
760,5.689783333333337,2,3,ENHANCED MONITORING
760,97.8971458333333,4,5,REINFORCE / ALARM
760,14.277216666666655,4,3,ENHANCED MONITORING
760,38.716500000000025,4,4,FIELD INSPECTION
760,105.65465,5,5,REINFORCE / ALARM
760,30.823041666666665,4,4,FIELD INSPECTION
760,18.43092083333332,3,3,ENHANCED MONITORING
760,17.680129166666674,3,3,ENHANCED MONITORING
760,78.11277083333333,4,4,FIELD INSPECTION
760,22.02660416666666,3,3,ENHANCED MONITORING
760,29.453354166666653,3,4,FIELD INSPECTION
760,103.93594583333335,5,5,REINFORCE / ALARM
760,49.536016666666654,4,4,FIELD INSPECTION
760,126.00110416666666,5,5,REINFORCE / ALARM
760,53.131700000000016,5,5,REINFORCE / ALARM
760,52.305829166666655,5,5,REINFORCE / ALARM
760,136.01707083333332,5,5,REINFORCE / ALARM
760,70.33700416666666,4,4,FIELD INSPECTION
760,167.59090416666663,5,5,REINFORCE / ALARM
760,74.57999166666667,4,4,FIELD INSPECTION
760,43.88884583333333,4,4,FIELD INSPECTION
760,59.41602916666667,4,4,FIELD INSPECTION
760,1.527962500000001,1,3,ENHANCED MONITORING
760,30.448660416666666,4,4,FIELD INSPECTION
760,1.4843354166666718,1,3,ENHANCED MONITORING
760,72.84606875,4,4,FIELD INSPECTION
760,110.47595,5,5,REINFORCE / ALARM
760,29.459441666666674,3,4,FIELD INSPECTION
760,11.253758333333337,3,3,ENHANCED MONITORING
761,17.840433333333333,3,3,ENHANCED MONITORING
761,8.084199999999996,2,3,ENHANCED MONITORING
761,5.545712499999998,2,3,ENHANCED MONITORING
761,23.16801041666667,3,3,ENHANCED MONITORING
761,23.96090729166667,3,3,ENHANCED MONITORING
761,29.157603125000005,3,4,FIELD INSPECTION
761,26.90116979166666,3,3,ENHANCED MONITORING
761,25.077963541666662,3,3,ENHANCED MONITORING
761,16.822298958333334,3,3,ENHANCED MONITORING
761,11.716915625000004,3,3,ENHANCED MONITORING
761,42.53234791666667,4,4,FIELD INSPECTION
761,20.23282083333333,3,3,ENHANCED MONITORING
761,3.159412500000007,2,3,ENHANCED MONITORING
761,51.19688958333333,4,4,FIELD INSPECTION
761,28.328181249999997,3,4,FIELD INSPECTION
761,22.79058541666667,3,3,ENHANCED MONITORING
761,22.3715625,3,3,ENHANCED MONITORING
761,20.195281249999997,3,3,ENHANCED MONITORING
761,1.4204166666666727,1,3,ENHANCED MONITORING
761,12.606197916666664,3,3,ENHANCED MONITORING
761,5.458458333333332,2,3,ENHANCED MONITORING
761,2.487758333333334,2,3,ENHANCED MONITORING
761,1.1738729166666673,1,3,ENHANCED MONITORING
761,0.2698791666666705,1,3,ENHANCED MONITORING
761,29.548725000000008,3,4,FIELD INSPECTION
761,53.15199166666667,4,4,FIELD INSPECTION
761,50.879325000000016,4,4,FIELD INSPECTION
761,10.13061458333334,3,3,ENHANCED MONITORING
761,2.9270729166666576,2,3,ENHANCED MONITORING
761,17.969285416666654,3,3,ENHANCED MONITORING
761,25.592864583333327,3,3,ENHANCED MONITORING
761,17.557364583333325,3,3,ENHANCED MONITORING
761,4.30589166666667,2,3,ENHANCED MONITORING
761,17.141385416666676,3,3,ENHANCED MONITORING
761,1.0226999999999968,1,3,ENHANCED MONITORING
761,29.401610416666685,3,4,FIELD INSPECTION
761,54.57037916666665,4,4,FIELD INSPECTION
761,59.887810416666674,4,4,FIELD INSPECTION
761,31.08581874999997,4,4,FIELD INSPECTION
761,14.370558333333326,3,3,ENHANCED MONITORING
761,7.25325625,2,3,ENHANCED MONITORING
761,5.4300500000000325,2,3,ENHANCED MONITORING
761,20.637132291666653,3,3,ENHANCED MONITORING
761,15.485078124999994,3,3,ENHANCED MONITORING
761,13.962188541666642,3,3,ENHANCED MONITORING
761,33.16875833333335,4,4,FIELD INSPECTION
761,1.2114124999999885,1,3,ENHANCED MONITORING
761,6.076339583333301,2,3,ENHANCED MONITORING
761,10.595293749999998,3,3,ENHANCED MONITORING
761,14.7074,3,3,ENHANCED MONITORING
761,11.89497500000003,3,3,ENHANCED MONITORING
761,1.5746333333333074,1,3,ENHANCED MONITORING
761,63.43783749999997,4,4,FIELD INSPECTION
761,24.232308333333332,3,3,ENHANCED MONITORING
761,31.411500000000043,4,4,FIELD INSPECTION
761,36.02785416666668,5,5,REINFORCE / ALARM
761,34.018979166666675,4,4,FIELD INSPECTION
761,134.88479583333336,5,5,REINFORCE / ALARM
761,134.07718750000004,5,5,REINFORCE / ALARM
761,135.36570833333334,5,5,REINFORCE / ALARM
761,13.765866666666662,3,3,ENHANCED MONITORING
761,69.13776666666665,4,4,FIELD INSPECTION
761,4.683316666666708,2,3,ENHANCED MONITORING
761,10.762700000000004,3,3,ENHANCED MONITORING
761,65.7997875,4,4,FIELD INSPECTION
761,10.821545833333337,3,3,ENHANCED MONITORING
761,36.38904583333331,4,4,FIELD INSPECTION
761,46.65054166666665,4,4,FIELD INSPECTION
761,29.828750000000042,3,4,FIELD INSPECTION
761,28.822283333333274,3,4,FIELD INSPECTION
761,21.528443749999997,3,3,ENHANCED MONITORING
761,1.1302458333332968,1,3,ENHANCED MONITORING
761,17.793762499999982,3,3,ENHANCED MONITORING
761,21.89775208333334,3,3,ENHANCED MONITORING
761,40.510283333333355,4,4,FIELD INSPECTION
761,9.774495833333333,2,3,ENHANCED MONITORING
761,70.34512083333333,5,5,REINFORCE / ALARM
761,78.9629916666667,4,4,FIELD INSPECTION
761,113.84436666666663,5,5,REINFORCE / ALARM
761,62.69719166666667,4,4,FIELD INSPECTION
762,6.3391166666666665,2,3,ENHANCED MONITORING
762,27.224314583333335,3,3,ENHANCED MONITORING
762,4.875072916666672,2,3,ENHANCED MONITORING
762,11.89700416666666,3,3,ENHANCED MONITORING
762,14.982352083333337,3,3,ENHANCED MONITORING
762,21.057677083333335,3,3,ENHANCED MONITORING
762,24.23941041666667,3,3,ENHANCED MONITORING
762,17.73035104166667,3,3,ENHANCED MONITORING
762,34.27516145833333,4,4,FIELD INSPECTION
762,25.550759375000002,3,3,ENHANCED MONITORING
762,19.41202291666667,3,3,ENHANCED MONITORING
762,16.52959166666666,3,3,ENHANCED MONITORING
762,11.375508333333338,3,3,ENHANCED MONITORING
762,25.995654166666668,3,3,ENHANCED MONITORING
762,35.602743749999995,4,4,FIELD INSPECTION
762,2.682558333333336,2,3,ENHANCED MONITORING
762,28.725897916666664,3,3,ENHANCED MONITORING
762,46.46588749999999,5,5,REINFORCE / ALARM
762,28.66096458333332,3,4,FIELD INSPECTION
762,78.90718958333333,4,4,FIELD INSPECTION
762,10.010893750000006,3,3,ENHANCED MONITORING
762,12.708670833333338,3,3,ENHANCED MONITORING
762,33.63039375,4,4,FIELD INSPECTION
762,31.20959791666667,4,4,FIELD INSPECTION
762,28.89431875,3,3,ENHANCED MONITORING
762,9.119074999999995,2,3,ENHANCED MONITORING
762,13.918054166666659,3,3,ENHANCED MONITORING
762,1.0277729166666596,1,3,ENHANCED MONITORING
762,16.397695833333334,3,3,ENHANCED MONITORING
762,21.47264166666667,3,3,ENHANCED MONITORING
762,21.48481666666666,3,3,ENHANCED MONITORING
762,8.220154166666665,2,3,ENHANCED MONITORING
762,6.597835416666672,2,3,ENHANCED MONITORING
762,13.17335,3,3,ENHANCED MONITORING
762,23.276570833333334,3,3,ENHANCED MONITORING
762,4.759410416666667,2,3,ENHANCED MONITORING
762,1.489408333333331,1,3,ENHANCED MONITORING
762,5.042986458333336,2,3,ENHANCED MONITORING
762,16.49255937499999,3,3,ENHANCED MONITORING
762,6.378178124999999,2,3,ENHANCED MONITORING
762,15.958381249999997,3,3,ENHANCED MONITORING
762,25.715629166666663,3,3,ENHANCED MONITORING
762,12.999856249999999,3,3,ENHANCED MONITORING
762,13.00391458333334,3,3,ENHANCED MONITORING
762,11.59871666666667,3,3,ENHANCED MONITORING
762,8.30030625,2,3,ENHANCED MONITORING
762,7.517047916666674,2,3,ENHANCED MONITORING
762,16.18158958333333,3,3,ENHANCED MONITORING
762,4.307920833333333,2,3,ENHANCED MONITORING
762,22.650572916666665,3,3,ENHANCED MONITORING
762,40.25460833333332,4,4,FIELD INSPECTION
762,30.255889583333328,4,4,FIELD INSPECTION
762,6.50855208333333,2,3,ENHANCED MONITORING
762,14.430418750000008,3,3,ENHANCED MONITORING
762,6.227512499999996,2,3,ENHANCED MONITORING
762,63.906574999999975,4,4,FIELD INSPECTION
762,18.686595833333342,4,3,ENHANCED MONITORING
762,18.737325,3,3,ENHANCED MONITORING
762,1.552312499999985,1,3,ENHANCED MONITORING
762,64.99623749999999,4,4,FIELD INSPECTION
762,28.728941666666667,3,4,FIELD INSPECTION
762,2.499933333333344,2,3,ENHANCED MONITORING
762,29.39653750000001,3,4,FIELD INSPECTION
762,22.379679166666666,3,3,ENHANCED MONITORING
762,25.99565416666667,3,3,ENHANCED MONITORING
762,24.82888333333332,3,3,ENHANCED MONITORING
762,11.619008333333335,3,3,ENHANCED MONITORING
762,10.032199999999998,3,3,ENHANCED MONITORING
762,43.454604166666634,4,4,FIELD INSPECTION
762,4.013691666666666,2,3,ENHANCED MONITORING
762,32.74364791666667,4,4,FIELD INSPECTION
762,2.929102083333337,2,3,ENHANCED MONITORING
762,23.42774375000001,3,3,ENHANCED MONITORING
762,36.662983333333344,4,4,FIELD INSPECTION
762,23.30396458333333,3,3,ENHANCED MONITORING
762,55.553510416666676,4,4,FIELD INSPECTION
762,41.11801874999998,4,4,FIELD INSPECTION
762,39.60933333333333,4,4,FIELD INSPECTION
762,7.73112500000001,2,3,ENHANCED MONITORING
762,13.81456666666667,3,3,ENHANCED MONITORING
781,26.468450000000008,3,3,ENHANCED MONITORING
781,5.165243750000005,2,3,ENHANCED MONITORING
781,7.389210416666667,2,3,ENHANCED MONITORING
781,29.621775000000003,4,3,ENHANCED MONITORING
781,12.872526041666669,3,3,ENHANCED MONITORING
781,72.77555520833333,4,4,FIELD INSPECTION
781,2.172730208333334,2,3,ENHANCED MONITORING
781,6.736833333333332,2,3,ENHANCED MONITORING
781,103.84158958333335,5,5,REINFORCE / ALARM
781,1.6466687499999846,1,3,ENHANCED MONITORING
781,2.313250000000013,2,3,ENHANCED MONITORING
781,76.48842291666666,4,4,FIELD INSPECTION
781,1.1789458333333347,1,3,ENHANCED MONITORING
781,52.166831249999994,4,4,FIELD INSPECTION
781,23.5403625,3,3,ENHANCED MONITORING
781,54.26701875,4,4,FIELD INSPECTION
781,64.35907916666667,5,5,REINFORCE / ALARM
781,76.01562708333333,4,4,FIELD INSPECTION
781,3.1675291666666587,3,3,ENHANCED MONITORING
781,65.3067,4,4,FIELD INSPECTION
781,45.66436666666667,4,4,FIELD INSPECTION
781,65.2397375,4,4,FIELD INSPECTION
781,2.3487604166666736,3,3,ENHANCED MONITORING
781,14.10169374999999,3,3,ENHANCED MONITORING
781,47.53322916666667,4,4,FIELD INSPECTION
781,24.372320833333337,3,3,ENHANCED MONITORING
781,4.018764583333341,2,3,ENHANCED MONITORING
781,29.107381250000003,3,3,ENHANCED MONITORING
781,38.49734999999999,4,4,FIELD INSPECTION
781,45.4066625,4,4,FIELD INSPECTION
781,76.71264583333334,4,4,FIELD INSPECTION
781,43.910152083333344,4,4,FIELD INSPECTION
781,11.254772916666669,3,3,ENHANCED MONITORING
781,19.90815416666667,3,3,ENHANCED MONITORING
781,19.836118749999997,3,3,ENHANCED MONITORING
781,65.13320625000001,4,4,FIELD INSPECTION
781,81.25899375000002,4,4,FIELD INSPECTION
781,76.55081979166668,4,4,FIELD INSPECTION
781,18.092557291666665,3,3,ENHANCED MONITORING
781,4.484965624999997,2,3,ENHANCED MONITORING
781,3.633222916666669,2,3,ENHANCED MONITORING
781,4.972472916666667,2,3,ENHANCED MONITORING
781,9.409245833333335,2,3,ENHANCED MONITORING
781,11.830041666666665,3,3,ENHANCED MONITORING
781,19.32476875,3,3,ENHANCED MONITORING
781,16.651341666666667,3,3,ENHANCED MONITORING
781,38.45575208333333,4,4,FIELD INSPECTION
781,11.731627083333331,3,3,ENHANCED MONITORING
781,30.86869791666666,4,4,FIELD INSPECTION
781,188.64655208333332,5,5,REINFORCE / ALARM
781,204.8382875,5,5,REINFORCE / ALARM
781,199.52694375,5,5,REINFORCE / ALARM
781,227.4482770833333,5,5,REINFORCE / ALARM
781,70.33193124999995,5,5,REINFORCE / ALARM
781,56.343870833333405,5,5,REINFORCE / ALARM
781,169.84936666666667,5,5,REINFORCE / ALARM
781,28.45500416666667,3,4,FIELD INSPECTION
781,74.04632083333333,5,5,REINFORCE / ALARM
781,84.13330833333333,4,4,FIELD INSPECTION
781,93.29702500000002,5,5,REINFORCE / ALARM
781,69.7384,4,4,FIELD INSPECTION
781,35.796529166666666,4,4,FIELD INSPECTION
781,55.030999999999985,4,4,FIELD INSPECTION
781,2.1001874999999948,2,3,ENHANCED MONITORING
781,89.47813333333333,4,4,FIELD INSPECTION
781,3.9507874999999992,2,3,ENHANCED MONITORING
781,37.94541666666667,4,4,FIELD INSPECTION
781,6.296504166666655,3,3,ENHANCED MONITORING
781,6.243745833333335,2,3,ENHANCED MONITORING
781,160.7282625,5,5,REINFORCE / ALARM
781,83.24453333333334,4,4,FIELD INSPECTION
781,117.40859791666666,5,5,REINFORCE / ALARM
781,10.704868749999996,3,3,ENHANCED MONITORING
781,1.4904229166666714,1,3,ENHANCED MONITORING
781,2.5324000000000098,2,3,ENHANCED MONITORING
781,81.79367916666668,5,5,REINFORCE / ALARM
781,62.82705833333333,5,5,REINFORCE / ALARM
781,44.680220833333344,4,4,FIELD INSPECTION
781,172.8992041666667,5,5,REINFORCE / ALARM
781,26.82761249999997,3,3,ENHANCED MONITORING
783,40.08415833333334,4,4,FIELD INSPECTION
783,40.99423958333333,4,4,FIELD INSPECTION
783,3.9294812499999963,2,3,ENHANCED MONITORING
783,2.174252083333331,2,3,ENHANCED MONITORING
783,20.977017708333328,3,3,ENHANCED MONITORING
783,9.014065625000002,2,3,ENHANCED MONITORING
783,17.604542708333334,3,3,ENHANCED MONITORING
783,11.895989583333334,3,3,ENHANCED MONITORING
783,30.368508333333338,4,4,FIELD INSPECTION
783,35.79855833333334,4,4,FIELD INSPECTION
783,40.19068958333333,4,4,FIELD INSPECTION
